pu_month,pu_day,pu_year,pu_time,do_month,do_day,do_year,do_time,htp_am,htp_pm,trip_period,passenger_count,trip_distance,pu_loc_id,pu_taxi_zone,do_loc_id,do_taxi_zone,payment_type_readable,total_cost
01,01,2017,00:32,01,01,2017,00:37,0,0,Late Night,1,1.2,140,Lenox Hill East,236,Upper East Side North,Cash,7.8
01,01,2017,00:43,01,01,2017,00:47,0,0,Late Night,2,0.7,237,Upper East Side South,140,Lenox Hill East,Cash,6.3
01,01,2017,00:49,01,01,2017,00:53,0,0,Late Night,2,0.8,140,Lenox Hill East,237,Upper East Side South,Cash,6.8
01,01,2017,00:36,01,01,2017,00:41,0,0,Late Night,1,1.1,41,Central Harlem,42,Central Harlem North,Cash,7.3
01,01,2017,00:07,01,01,2017,00:18,0,0,Late Night,1,3.0,48,Clinton East,263,Yorkville West,Cash,12.3
01,01,2017,00:20,01,01,2017,00:24,0,0,Late Night,2,0.7,236,Upper East Side North,262,Yorkville East,Cash,6.3
01,01,2017,00:33,01,01,2017,00:42,0,0,Late Night,2,1.6,236,Upper East Side North,238,Upper West Side North,Credit card,11.15
01,01,2017,00:48,01,01,2017,00:52,0,0,Late Night,2,0.6,238,Upper West Side North,239,Upper West Side South,Credit card,7.55
01,01,2017,00:57,01,01,2017,01:06,0,0,Late Night,2,1.0,239,Upper West Side South,48,Clinton East,Credit card,10.55
01,01,2017,00:10,01,01,2017,00:29,0,0,Late Night,1,1.0,246,West Chelsea/Hudson Yards,48,Clinton East,Cash,13.3
01,01,2017,00:38,01,01,2017,01:30,0,0,Late Night,4,2.5,48,Clinton East,162,Midtown East,Cash,30.3
01,01,2017,00:26,01,01,2017,00:32,0,0,Late Night,3,1.1,114,Greenwich Village South,79,East Village,Cash,7.3
01,01,2017,00:41,01,01,2017,01:03,0,0,Late Night,2,3.3,114,Greenwich Village South,161,Midtown Center,Cash,17.3
01,01,2017,00:23,01,01,2017,00:41,0,0,Late Night,2,1.9,263,Yorkville West,161,Midtown Center,Credit card,17.15
01,01,2017,00:46,01,01,2017,00:55,0,0,Late Night,2,0.5,161,Midtown Center,161,Midtown Center,Credit card,9.8
01,01,2017,00:59,01,01,2017,01:13,0,0,Late Night,2,2.8,163,Midtown North,145,Long Island City/Hunters Point,Credit card,16.55
01,01,2017,00:08,01,01,2017,00:21,0,0,Late Night,1,1.9,161,Midtown Center,140,Lenox Hill East,Credit card,13.8
01,01,2017,00:23,01,01,2017,00:34,0,0,Late Night,1,3.0,140,Lenox Hill East,224,Stuy Town/Peter Cooper Village,Credit card,15.95
01,01,2017,00:39,01,01,2017,00:49,0,0,Late Night,1,1.1,107,Gramercy,186,Penn Station/Madison Sq West,Cash,8.8
01,01,2017,00:52,01,01,2017,01:09,0,0,Late Night,1,1.3,186,Penn Station/Madison Sq West,170,Murray Hill,Credit card,13.8
01,01,2017,00:19,01,01,2017,00:30,0,0,Late Night,1,0.1,48,Clinton East,48,Clinton East,Cash,7.3
01,01,2017,00:33,01,01,2017,01:17,0,0,Late Night,1,2.47,48,Clinton East,170,Murray Hill,Cash,26.3
01,01,2017,00:26,01,01,2017,00:55,0,0,Late Night,1,4.8,246,West Chelsea/Hudson Yards,262,Yorkville East,Credit card,26.75
01,01,2017,00:58,01,01,2017,01:03,0,0,Late Night,1,0.6,262,Yorkville East,236,Upper East Side North,Cash,6.3
01,01,2017,00:27,01,01,2017,00:34,0,0,Late Night,1,0.76,237,Upper East Side South,141,Lenox Hill West,Cash,7.3
01,01,2017,00:38,01,01,2017,00:46,0,0,Late Night,1,1.82,237,Upper East Side South,43,Central Park,Cash,9.3
01,01,2017,00:51,01,01,2017,01:02,0,0,Late Night,1,1.36,236,Upper East Side North,161,Midtown Center,Credit card,12.25
01,01,2017,00:06,01,01,2017,00:17,0,0,Late Night,1,1.1,249,West Village,234,Union Sq,Credit card,9.3
01,01,2017,00:23,01,01,2017,00:38,0,0,Late Night,2,2.2,170,Murray Hill,211,SoHo,Cash,12.8
01,01,2017,00:41,01,01,2017,00:55,0,0,Late Night,1,2.8,211,SoHo,246,West Chelsea/Hudson Yards,Cash,12.8
01,01,2017,00:23,01,01,2017,00:33,0,0,Late Night,2,2.2,249,West Village,13,Battery Park City,Credit card,12.8
01,01,2017,00:46,01,01,2017,01:27,0,0,Late Night,1,7.0,87,Financial District North,239,Upper West Side South,Credit card,39.75
01,01,2017,00:10,01,01,2017,00:23,0,0,Late Night,1,2.15,262,Yorkville East,151,Manhattan Valley,Credit card,14.16
01,01,2017,00:30,01,01,2017,00:33,0,0,Late Night,1,0.54,239,Upper West Side South,238,Upper West Side North,Cash,5.8
01,01,2017,00:34,01,01,2017,00:37,0,0,Late Night,1,0.4,238,Upper West Side North,151,Manhattan Valley,Credit card,6.0
01,01,2017,00:39,01,01,2017,00:45,0,0,Late Night,1,1.15,151,Manhattan Valley,239,Upper West Side South,Credit card,8.8
01,01,2017,00:53,01,01,2017,01:31,0,0,Late Night,1,4.6,142,Lincoln Square East,114,Greenwich Village South,Credit card,30.36
01,01,2017,00:22,01,01,2017,00:37,0,0,Late Night,6,2.66,142,Lincoln Square East,263,Yorkville West,Credit card,15.8
01,01,2017,00:39,01,01,2017,00:47,0,0,Late Night,6,1.39,263,Yorkville West,236,Upper East Side North,Credit card,10.56
01,01,2017,00:39,01,01,2017,01:20,0,0,Late Night,1,9.6,48,Clinton East,257,Windsor Terrace,Cash,41.84
01,01,2017,00:39,01,01,2017,01:16,0,0,Late Night,3,10.0,170,Murray Hill,94,Fordham South,Cash,35.3
01,01,2017,00:38,01,01,2017,01:17,0,0,Late Night,1,6.7,234,Union Sq,62,Crown Heights South,Cash,28.3
01,01,2017,00:20,01,01,2017,00:24,0,0,Late Night,1,0.6,143,Lincoln Square West,143,Lincoln Square West,Credit card,7.3
01,01,2017,00:19,01,01,2017,00:38,0,0,Late Night,1,2.6,249,West Village,162,Midtown East,Cash,15.3
01,01,2017,00:55,01,01,2017,01:23,0,0,Late Night,1,4.25,151,Manhattan Valley,161,Midtown Center,Cash,21.3
01,01,2017,00:24,01,01,2017,00:38,0,0,Late Night,1,3.7,229,Sutton Place/Turtle Bay North,226,Sunnyside,Credit card,18.35
01,01,2017,00:55,01,01,2017,00:59,0,0,Late Night,1,0.1,161,Midtown Center,162,Midtown East,Cash,5.8
01,01,2017,00:16,01,01,2017,00:27,0,0,Late Night,1,3.3,140,Lenox Hill East,43,Central Park,Cash,12.8
01,01,2017,00:42,01,01,2017,00:47,0,0,Late Night,1,1.0,141,Lenox Hill West,229,Sutton Place/Turtle Bay North,Cash,7.3
01,01,2017,00:55,01,01,2017,01:16,0,0,Late Night,1,2.8,229,Sutton Place/Turtle Bay North,186,Penn Station/Madison Sq West,Cash,16.3
01,01,2017,00:20,01,01,2017,00:44,0,0,Late Night,1,5.0,50,Clinton West,87,Financial District North,Cash,21.3
01,01,2017,00:45,01,01,2017,01:03,0,0,Late Night,1,3.1,87,Financial District North,90,Flatiron,Credit card,17.75
01,01,2017,00:05,01,01,2017,00:11,0,0,Late Night,2,0.3,186,Penn Station/Madison Sq West,186,Penn Station/Madison Sq West,Cash,6.8
01,01,2017,00:49,01,01,2017,01:02,0,0,Late Night,1,2.1,90,Flatiron,233,UN/Turtle Bay South,Cash,11.8
01,01,2017,00:29,01,01,2017,00:45,0,0,Late Night,2,2.2,161,Midtown Center,263,Yorkville West,Cash,12.8
01,01,2017,00:47,01,01,2017,00:51,0,0,Late Night,1,0.7,263,Yorkville West,236,Upper East Side North,Cash,5.8
01,01,2017,00:53,01,01,2017,01:14,0,0,Late Night,1,6.5,236,Upper East Side North,243,Washington Heights North,Credit card,27.95
01,01,2017,00:20,01,01,2017,00:41,0,0,Late Night,1,7.93,113,Greenwich Village North,133,Kensington,Credit card,31.56
01,01,2017,00:45,01,01,2017,01:03,0,0,Late Night,2,3.54,68,East Chelsea,238,Upper West Side North,Cash,16.3
01,01,2017,00:22,01,01,2017,00:34,0,0,Late Night,1,1.9,161,Midtown Center,233,UN/Turtle Bay South,Cash,10.8
01,01,2017,00:36,01,01,2017,00:44,0,0,Late Night,1,2.9,233,UN/Turtle Bay South,75,East Harlem South,Credit card,11.3
01,01,2017,00:52,01,01,2017,00:57,0,0,Late Night,1,1.0,75,East Harlem South,263,Yorkville West,Credit card,7.8
01,01,2017,00:58,01,01,2017,01:06,0,0,Late Night,1,1.3,263,Yorkville West,237,Upper East Side South,Cash,8.3
01,01,2017,00:18,01,01,2017,00:24,0,0,Late Night,6,1.56,142,Lincoln Square East,151,Manhattan Valley,Credit card,9.96
01,01,2017,00:33,01,01,2017,00:39,0,0,Late Night,6,1.25,239,Upper West Side South,151,Manhattan Valley,Credit card,9.96
01,01,2017,00:40,01,01,2017,00:46,0,0,Late Night,6,1.85,151,Manhattan Valley,239,Upper West Side South,Cash,8.3
01,01,2017,00:47,01,01,2017,00:54,0,0,Late Night,6,0.82,239,Upper West Side South,143,Lincoln Square West,Credit card,9.12
01,01,2017,00:55,01,01,2017,01:01,0,0,Late Night,6,1.12,143,Lincoln Square West,48,Clinton East,Cash,7.8
01,01,2017,00:30,01,01,2017,00:47,0,0,Late Night,1,5.7,152,Manhattanville,246,West Chelsea/Hudson Yards,Cash,20.8
01,01,2017,00:14,01,01,2017,00:20,0,0,Late Night,1,1.6,142,Lincoln Square East,236,Upper East Side North,Cash,7.8
01,01,2017,00:22,01,01,2017,00:28,0,0,Late Night,2,1.4,236,Upper East Side North,229,Sutton Place/Turtle Bay North,Credit card,9.35
01,01,2017,00:43,01,01,2017,00:47,0,0,Late Night,1,1.8,237,Upper East Side South,75,East Harlem South,Cash,8.3
01,01,2017,00:26,01,01,2017,00:47,0,0,Late Night,1,10.5,68,East Chelsea,127,Inwood,Credit card,32.31
01,01,2017,00:05,01,01,2017,00:17,0,0,Late Night,1,2.5,24,Bloomingdale,116,Hamilton Heights,Cash,12.8
01,01,2017,00:39,01,01,2017,00:53,0,0,Late Night,2,2.2,238,Upper West Side North,141,Lenox Hill West,Credit card,15.0
01,01,2017,00:56,01,01,2017,01:20,0,0,Late Night,2,8.3,141,Lenox Hill West,243,Washington Heights North,Cash,27.8
01,01,2017,00:29,01,01,2017,00:39,0,0,Late Night,2,1.2,237,Upper East Side South,229,Sutton Place/Turtle Bay North,Credit card,12.3
01,01,2017,00:59,01,01,2017,01:01,0,0,Late Night,2,0.6,263,Yorkville West,262,Yorkville East,Credit card,6.3
01,01,2017,00:35,01,01,2017,00:44,0,0,Late Night,3,2.0,142,Lincoln Square East,262,Yorkville East,Credit card,12.85
01,01,2017,00:54,01,01,2017,01:18,0,0,Late Night,2,2.1,43,Central Park,50,Clinton West,Credit card,20.15
01,01,2017,00:22,01,01,2017,00:48,0,0,Late Night,5,3.03,158,Meatpacking/West Village West,186,Penn Station/Madison Sq West,Credit card,21.96
01,01,2017,00:53,01,01,2017,00:58,0,0,Late Night,5,0.6,164,Midtown South,234,Union Sq,Credit card,7.3
01,01,2017,00:58,01,01,2017,01:22,0,0,Late Night,5,1.94,234,Union Sq,224,Stuy Town/Peter Cooper Village,Credit card,18.3
01,01,2017,00:12,01,01,2017,00:21,0,0,Late Night,4,1.7,237,Upper East Side South,137,Kips Bay,Cash,9.8
01,01,2017,00:30,01,01,2017,00:34,0,0,Late Night,1,0.5,137,Kips Bay,170,Murray Hill,Credit card,7.3
01,01,2017,00:42,01,01,2017,01:08,0,0,Late Night,4,2.2,170,Murray Hill,249,West Village,Cash,17.3
01,01,2017,00:12,01,01,2017,00:19,0,0,Late Night,1,1.52,24,Bloomingdale,24,Bloomingdale,Cash,8.8
01,01,2017,00:22,01,01,2017,00:56,0,0,Late Night,1,5.41,24,Bloomingdale,170,Murray Hill,Credit card,30.36
01,01,2017,00:11,01,01,2017,01:06,0,0,Late Night,1,6.4,13,Battery Park City,141,Lenox Hill West,Credit card,42.47
01,01,2017,00:15,01,01,2017,00:20,0,0,Late Night,1,0.8,68,East Chelsea,90,Flatiron,Credit card,8.8
01,01,2017,00:31,01,01,2017,00:38,0,0,Late Night,1,1.4,114,Greenwich Village South,234,Union Sq,Cash,8.3
01,01,2017,00:51,01,01,2017,01:14,0,0,Late Night,1,2.4,90,Flatiron,148,Lower East Side,Credit card,20.5
01,01,2017,00:21,01,01,2017,00:31,0,0,Late Night,3,1.2,148,Lower East Side,144,Little Italy/NoLiTa,Cash,9.8
01,01,2017,00:35,01,01,2017,00:43,0,0,Late Night,2,1.2,144,Little Italy/NoLiTa,107,Gramercy,Credit card,10.55
01,01,2017,00:53,01,01,2017,00:59,0,0,Late Night,1,0.7,234,Union Sq,170,Murray Hill,Cash,6.8
01,01,2017,00:17,01,01,2017,00:20,0,0,Late Night,1,0.8,140,Lenox Hill East,262,Yorkville East,Cash,5.8
01,01,2017,00:27,01,01,2017,00:39,0,0,Late Night,2,2.6,140,Lenox Hill East,239,Upper West Side South,Credit card,15.35
01,01,2017,00:42,01,01,2017,00:44,0,0,Late Night,1,0.7,239,Upper West Side South,142,Lincoln Square East,Credit card,7.8
01,01,2017,00:47,01,01,2017,01:11,0,0,Late Night,2,3.6,142,Lincoln Square East,107,Gramercy,Credit card,21.35
01,01,2017,00:37,01,01,2017,00:42,0,0,Late Night,1,0.6,140,Lenox Hill East,236,Upper East Side North,Cash,6.3
01,01,2017,00:46,01,01,2017,01:08,0,0,Late Night,4,2.8,141,Lenox Hill West,164,Midtown South,Cash,16.3
01,01,2017,00:19,01,01,2017,00:25,0,0,Late Night,1,0.6,50,Clinton West,50,Clinton West,Credit card,8.16
01,01,2017,00:50,01,01,2017,01:02,0,0,Late Night,1,1.6,48,Clinton East,246,West Chelsea/Hudson Yards,Cash,10.8
01,01,2017,00:32,01,01,2017,01:11,0,0,Late Night,1,3.25,114,Greenwich Village South,163,Midtown North,Credit card,34.71
01,01,2017,00:29,01,01,2017,00:41,0,0,Late Night,2,1.4,161,Midtown Center,229,Sutton Place/Turtle Bay North,Cash,10.8
01,01,2017,00:43,01,01,2017,00:53,0,0,Late Night,2,1.6,229,Sutton Place/Turtle Bay North,170,Murray Hill,Cash,9.8
01,01,2017,00:12,01,01,2017,00:24,0,0,Late Night,1,2.61,161,Midtown Center,239,Upper West Side South,Cash,11.8
01,01,2017,00:25,01,01,2017,01:09,0,0,Late Night,1,2.95,239,Upper West Side South,170,Murray Hill,Cash,27.3
01,01,2017,00:16,01,01,2017,00:23,0,0,Late Night,5,1.55,237,Upper East Side South,263,Yorkville West,Credit card,10.05
01,01,2017,00:25,01,01,2017,00:36,0,0,Late Night,5,4.44,263,Yorkville West,107,Gramercy,Credit card,17.8
01,01,2017,00:40,01,01,2017,00:59,0,0,Late Night,5,1.54,79,East Village,186,Penn Station/Madison Sq West,Credit card,16.62
01,01,2017,00:00,01,01,2017,00:11,0,0,Late Night,2,2.4,142,Lincoln Square East,236,Upper East Side North,Cash,11.8
01,01,2017,00:22,01,01,2017,00:36,0,0,Late Night,2,1.5,142,Lincoln Square East,237,Upper East Side South,Credit card,13.57
01,01,2017,00:38,01,01,2017,00:45,0,0,Late Night,2,1.7,236,Upper East Side North,142,Lincoln Square East,Credit card,9.8
01,01,2017,00:47,01,01,2017,00:52,0,0,Late Night,4,1.0,142,Lincoln Square East,239,Upper West Side South,Cash,7.3
01,01,2017,00:53,01,01,2017,00:59,0,0,Late Night,2,1.1,239,Upper West Side South,238,Upper West Side North,Credit card,9.35
01,01,2017,00:21,01,01,2017,00:32,0,0,Late Night,1,5.1,88,Financial District South,257,Windsor Terrace,Credit card,27.99
01,01,2017,00:50,01,01,2017,00:55,0,0,Late Night,1,0.6,209,Seaport,261,World Trade Center,Credit card,7.55
01,01,2017,00:59,01,01,2017,01:05,0,0,Late Night,1,0.9,231,TriBeCa/Civic Center,144,Little Italy/NoLiTa,Credit card,8.3
01,01,2017,00:50,01,01,2017,01:05,0,0,Late Night,4,0.9,234,Union Sq,186,Penn Station/Madison Sq West,Credit card,13.56
01,01,2017,00:11,01,01,2017,00:34,0,0,Late Night,3,3.6,68,East Chelsea,148,Lower East Side,Cash,17.8
01,01,2017,00:37,01,01,2017,00:44,0,0,Late Night,1,1.3,148,Lower East Side,148,Lower East Side,Credit card,9.3
01,01,2017,00:50,01,01,2017,00:59,0,0,Late Night,1,0.9,79,East Village,107,Gramercy,Cash,8.3
01,01,2017,00:40,01,01,2017,00:56,0,0,Late Night,1,1.8,164,Midtown South,79,East Village,Credit card,15.35
01,01,2017,00:59,01,01,2017,01:13,0,0,Late Night,1,1.0,79,East Village,137,Kips Bay,Cash,10.8
01,01,2017,00:12,01,01,2017,00:44,0,0,Late Night,1,4.1,100,Garment District,148,Lower East Side,Cash,21.8
01,01,2017,00:47,01,01,2017,01:01,0,0,Late Night,3,2.7,148,Lower East Side,256,Williamsburg (South Side),Cash,13.8
01,01,2017,00:12,01,01,2017,00:21,0,0,Late Night,2,0.9,79,East Village,90,Flatiron,Credit card,9.95
01,01,2017,00:24,01,01,2017,00:51,0,0,Late Night,2,3.3,90,Flatiron,142,Lincoln Square East,Credit card,24.1
01,01,2017,00:54,01,01,2017,01:05,0,0,Late Night,3,2.1,43,Central Park,262,Yorkville East,Credit card,14.75
01,01,2017,00:13,01,01,2017,00:21,0,0,Late Night,1,2.04,43,Central Park,166,Morningside Heights,Cash,10.3
01,01,2017,00:28,01,01,2017,00:34,0,0,Late Night,1,1.07,238,Upper West Side North,239,Upper West Side South,Cash,7.3
01,01,2017,00:36,01,01,2017,01:01,0,0,Late Night,1,6.34,239,Upper West Side South,179,Old Astoria,Credit card,38.14
01,01,2017,00:12,01,01,2017,00:27,0,0,Late Night,1,2.9,161,Midtown Center,238,Upper West Side North,No charge,13.8
01,01,2017,00:29,01,01,2017,00:40,0,0,Late Night,1,2.4,238,Upper West Side North,41,Central Harlem,Cash,11.8
01,01,2017,00:41,01,01,2017,00:43,0,0,Late Night,1,0.3,41,Central Harlem,41,Central Harlem,Cash,4.8
01,01,2017,00:44,01,01,2017,01:09,0,0,Late Night,1,6.1,41,Central Harlem,48,Clinton East,No charge,24.8
01,01,2017,00:13,01,01,2017,00:18,0,0,Late Night,2,1.9,142,Lincoln Square East,238,Upper West Side North,Credit card,10.55
01,01,2017,00:20,01,01,2017,00:39,0,0,Late Night,4,4.1,238,Upper West Side North,233,UN/Turtle Bay South,Credit card,20.16
01,01,2017,00:46,01,01,2017,00:51,0,0,Late Night,2,1.6,137,Kips Bay,229,Sutton Place/Turtle Bay North,Cash,7.8
01,01,2017,00:56,01,01,2017,01:09,0,0,Late Night,1,3.7,140,Lenox Hill East,202,Roosevelt Island,Cash,14.8
01,01,2017,00:22,01,01,2017,00:27,0,0,Late Night,3,0.5,125,Hudson Sq,144,Little Italy/NoLiTa,Credit card,7.55
01,01,2017,00:29,01,01,2017,00:45,0,0,Late Night,5,1.5,144,Little Italy/NoLiTa,234,Union Sq,Cash,11.3
01,01,2017,00:47,01,01,2017,01:17,0,0,Late Night,2,3.1,234,Union Sq,237,Upper East Side South,Credit card,26.0
01,01,2017,00:20,01,01,2017,00:26,0,0,Late Night,1,1.0,141,Lenox Hill West,229,Sutton Place/Turtle Bay North,Credit card,8.8
01,01,2017,00:29,01,01,2017,00:34,0,0,Late Night,1,1.7,229,Sutton Place/Turtle Bay North,263,Yorkville West,Cash,7.8
01,01,2017,00:37,01,01,2017,01:02,0,0,Late Night,1,4.1,263,Yorkville West,113,Greenwich Village North,Credit card,23.75
01,01,2017,00:17,01,01,2017,00:23,0,0,Late Night,3,1.1,43,Central Park,236,Upper East Side North,Cash,7.3
01,01,2017,00:27,01,01,2017,00:43,0,0,Late Night,2,2.9,236,Upper East Side North,143,Lincoln Square West,Credit card,17.15
01,01,2017,00:50,01,01,2017,00:54,0,0,Late Night,2,0.8,239,Upper West Side South,238,Upper West Side North,Credit card,7.25
01,01,2017,00:07,01,01,2017,00:30,0,0,Late Night,2,4.3,148,Lower East Side,246,West Chelsea/Hudson Yards,Cash,19.8
01,01,2017,00:31,01,01,2017,00:48,0,0,Late Night,2,4.0,50,Clinton West,151,Manhattan Valley,Credit card,22.8
01,01,2017,00:54,01,01,2017,00:59,0,0,Late Night,2,1.3,238,Upper West Side North,24,Bloomingdale,Credit card,9.1
01,01,2017,00:00,01,01,2017,00:13,0,0,Late Night,2,2.1,45,Chinatown,137,Kips Bay,No charge,11.8
01,01,2017,00:20,01,01,2017,00:47,0,0,Late Night,2,4.3,233,UN/Turtle Bay South,238,Upper West Side North,Cash,21.3
01,01,2017,00:48,01,01,2017,01:32,0,0,Late Night,2,7.3,238,Upper West Side North,148,Lower East Side,Cash,33.3
01,01,2017,00:26,01,01,2017,00:38,0,0,Late Night,1,5.6,170,Murray Hill,33,Brooklyn Heights,Credit card,21.95
01,01,2017,00:56,01,01,2017,01:22,0,0,Late Night,1,4.1,137,Kips Bay,239,Upper West Side South,Credit card,21.8
01,01,2017,00:17,01,01,2017,00:25,0,0,Late Night,1,1.14,45,Chinatown,211,SoHo,Credit card,10.79
01,01,2017,00:40,01,01,2017,01:09,0,0,Late Night,1,3.02,211,SoHo,161,Midtown Center,Cash,19.3
01,01,2017,00:04,01,01,2017,00:08,0,0,Late Night,2,0.5,4,Alphabet City,79,East Village,Cash,5.8
01,01,2017,00:10,01,01,2017,00:17,0,0,Late Night,1,0.8,79,East Village,114,Greenwich Village South,Credit card,9.3
01,01,2017,00:19,01,01,2017,00:42,0,0,Late Night,1,3.0,114,Greenwich Village South,161,Midtown Center,Cash,17.3
01,01,2017,00:45,01,01,2017,00:58,0,0,Late Night,1,3.5,161,Midtown Center,238,Upper West Side North,Credit card,17.15
01,01,2017,00:47,01,01,2017,01:31,0,0,Late Night,1,9.5,246,West Chelsea/Hudson Yards,89,Flatbush/Ditmas Park,Credit card,46.5
01,01,2017,00:30,01,01,2017,00:45,0,0,Late Night,1,3.1,238,Upper West Side North,116,Hamilton Heights,Cash,14.3
01,01,2017,00:48,01,01,2017,00:53,0,0,Late Night,1,1.0,116,Hamilton Heights,166,Morningside Heights,Cash,7.3
01,01,2017,00:55,01,01,2017,00:58,0,0,Late Night,1,0.4,41,Central Harlem,41,Central Harlem,Cash,5.8
01,01,2017,00:19,01,01,2017,00:27,0,0,Late Night,1,3.8,229,Sutton Place/Turtle Bay North,74,East Harlem North,Credit card,17.25
01,01,2017,00:37,01,01,2017,01:00,0,0,Late Night,1,4.4,141,Lenox Hill West,114,Greenwich Village South,Cash,18.8
01,01,2017,00:30,01,01,2017,00:36,0,0,Late Night,2,1.1,236,Upper East Side North,237,Upper East Side South,Cash,7.3
01,01,2017,00:38,01,01,2017,00:50,0,0,Late Night,2,1.2,237,Upper East Side South,142,Lincoln Square East,Credit card,12.35
01,01,2017,00:53,01,01,2017,00:56,0,0,Late Night,1,0.7,142,Lincoln Square East,239,Upper West Side South,Credit card,6.35
01,01,2017,00:58,01,01,2017,01:02,0,0,Late Night,4,1.2,239,Upper West Side South,24,Bloomingdale,Cash,6.8
01,01,2017,00:12,01,01,2017,00:14,0,0,Late Night,1,0.3,74,East Harlem North,74,East Harlem North,Cash,4.8
01,01,2017,00:19,01,01,2017,00:27,0,0,Late Night,1,1.8,75,East Harlem South,168,Mott Haven/Port Morris,Cash,9.3
01,01,2017,00:41,01,01,2017,01:00,0,0,Late Night,1,3.2,41,Central Harlem,244,Washington Heights South,Credit card,18.95
01,01,2017,00:18,01,01,2017,00:36,0,0,Late Night,1,3.9,249,West Village,143,Lincoln Square West,Cash,16.8
01,01,2017,00:46,01,01,2017,00:51,0,0,Late Night,1,1.7,142,Lincoln Square East,151,Manhattan Valley,Cash,8.8
01,01,2017,00:53,01,01,2017,01:00,0,0,Late Night,1,2.2,151,Manhattan Valley,143,Lincoln Square West,Cash,9.8
01,01,2017,00:04,01,01,2017,00:23,0,0,Late Night,1,0.7,164,Midtown South,186,Penn Station/Madison Sq West,Credit card,15.35
01,01,2017,00:35,01,01,2017,00:51,0,0,Late Night,2,2.7,246,West Chelsea/Hudson Yards,142,Lincoln Square East,Cash,14.3
01,01,2017,00:53,01,01,2017,01:22,0,0,Late Night,2,3.1,142,Lincoln Square East,164,Midtown South,Credit card,21.8
01,01,2017,00:14,01,01,2017,00:30,0,0,Late Night,2,2.47,148,Lower East Side,233,UN/Turtle Bay South,Credit card,15.36
01,01,2017,00:43,01,01,2017,00:52,0,0,Late Night,4,1.09,137,Kips Bay,164,Midtown South,Credit card,10.56
01,01,2017,00:14,01,01,2017,00:18,0,0,Late Night,1,0.6,151,Manhattan Valley,166,Morningside Heights,Cash,5.8
01,01,2017,00:34,01,01,2017,00:41,0,0,Late Night,1,1.1,239,Upper West Side South,263,Yorkville West,Credit card,10.75
01,01,2017,00:46,01,01,2017,00:48,0,0,Late Night,1,0.3,263,Yorkville West,262,Yorkville East,Cash,4.8
01,01,2017,00:56,01,01,2017,01:01,0,0,Late Night,1,1.3,141,Lenox Hill West,262,Yorkville East,Credit card,9.3
01,01,2017,00:10,01,01,2017,00:19,0,0,Late Night,1,1.01,114,Greenwich Village South,79,East Village,Cash,8.8
01,01,2017,00:24,01,01,2017,00:33,0,0,Late Night,1,1.0,79,East Village,249,West Village,Credit card,9.8
01,01,2017,00:37,01,01,2017,01:00,0,0,Late Night,1,1.84,90,Flatiron,170,Murray Hill,Credit card,18.96
01,01,2017,00:13,01,01,2017,00:23,0,0,Late Night,1,1.9,48,Clinton East,238,Upper West Side North,Cash,9.3
01,01,2017,00:31,01,01,2017,00:35,0,0,Late Night,1,1.4,142,Lincoln Square East,238,Upper West Side North,Credit card,9.1
01,01,2017,00:37,01,01,2017,00:50,0,0,Late Night,1,2.4,239,Upper West Side South,41,Central Harlem,Credit card,16.0
01,01,2017,00:52,01,01,2017,00:59,0,0,Late Night,1,1.2,166,Morningside Heights,151,Manhattan Valley,Cash,7.8
01,01,2017,00:25,01,01,2017,00:36,0,0,Late Night,1,0.9,162,Midtown East,233,UN/Turtle Bay South,Cash,9.3
01,01,2017,00:39,01,01,2017,00:47,0,0,Late Night,1,0.82,229,Sutton Place/Turtle Bay North,163,Midtown North,Cash,7.8
01,01,2017,00:17,01,01,2017,00:55,0,0,Late Night,1,5.2,158,Meatpacking/West Village West,145,Long Island City/Hunters Point,Credit card,32.15
01,01,2017,00:32,01,01,2017,00:56,0,0,Late Night,1,2.8,229,Sutton Place/Turtle Bay North,48,Clinton East,Cash,17.3
01,01,2017,00:12,01,01,2017,00:35,0,0,Late Night,4,4.4,114,Greenwich Village South,143,Lincoln Square West,Cash,20.3
01,01,2017,00:41,01,01,2017,00:51,0,0,Late Night,1,2.1,142,Lincoln Square East,263,Yorkville West,Credit card,13.5
01,01,2017,00:54,01,01,2017,01:01,0,0,Late Night,2,1.5,263,Yorkville West,238,Upper West Side North,Credit card,9.95
01,01,2017,00:26,01,01,2017,00:42,0,0,Late Night,1,1.76,148,Lower East Side,170,Murray Hill,Credit card,14.76
01,01,2017,00:48,01,01,2017,00:58,0,0,Late Night,1,1.42,107,Gramercy,79,East Village,Credit card,11.76
01,01,2017,00:59,01,01,2017,01:29,0,0,Late Night,1,3.06,224,Stuy Town/Peter Cooper Village,246,West Chelsea/Hudson Yards,Credit card,26.0
01,01,2017,00:32,01,01,2017,00:55,0,0,Late Night,1,4.0,236,Upper East Side North,113,Greenwich Village North,Cash,18.3
01,01,2017,00:20,01,01,2017,00:30,0,0,Late Night,1,2.32,262,Yorkville East,239,Upper West Side South,Cash,11.3
01,01,2017,00:36,01,01,2017,00:47,0,0,Late Night,1,2.03,239,Upper West Side South,236,Upper East Side North,Credit card,11.8
01,01,2017,00:14,01,01,2017,00:20,0,0,Late Night,1,2.0,237,Upper East Side South,238,Upper West Side North,Cash,9.8
